time,portsrc,portdest,bl,d,f,o,r,rb,t,tb,w
21:44:57.456,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.456,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.456,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.476,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.476,8888,58552,0,0,0,0,657457152,131072,0,2626560,0
21:44:57.476,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.476,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.476,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.476,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.496,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.496,8888,58552,0,0,0,0,647135232,131072,0,2626560,0
21:44:57.496,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.496,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.496,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.496,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.516,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.516,8888,58552,0,0,0,0,637534208,131072,0,2626560,0
21:44:57.516,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.516,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.516,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.516,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.536,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.536,8888,58552,0,0,0,0,628097024,131072,0,2626560,0
21:44:57.536,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.536,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.536,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.536,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.556,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.556,8888,58552,0,0,0,0,617611264,131072,0,2626560,0
21:44:57.556,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.556,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.556,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.556,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.577,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.577,8888,58552,0,0,0,0,608174080,131072,0,2626560,0
21:44:57.577,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.577,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.577,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.577,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.597,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.597,8888,58552,0,0,0,0,598736896,131072,0,2626560,0
21:44:57.597,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.597,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.597,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.597,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.616,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.616,8888,58552,0,0,0,0,589299712,131072,0,2626560,0
21:44:57.616,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.616,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.616,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.616,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.636,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.636,8888,58552,0,0,0,0,578813952,131072,0,2626560,0
21:44:57.636,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.636,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.636,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.636,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.657,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.657,8888,58552,0,0,0,0,569376768,131072,0,2626560,0
21:44:57.657,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.657,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.657,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.657,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.677,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.677,8888,58552,0,0,0,0,559939584,131072,0,2626560,0
21:44:57.677,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.677,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.677,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.677,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.697,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.697,8888,58552,0,0,0,0,549453824,131072,0,2626560,0
21:44:57.697,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.697,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.697,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.697,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.717,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.717,8888,58552,0,0,0,0,540016640,131072,0,2626560,0
21:44:57.717,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.717,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.717,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.717,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.737,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.737,8888,58552,0,0,0,0,530579456,131072,0,2626560,0
21:44:57.737,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.737,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.737,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.737,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.757,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.757,8888,58552,0,0,0,0,520093696,131072,0,2626560,0
21:44:57.757,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.757,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.757,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.757,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.777,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.777,8888,58552,0,0,0,0,510656512,131072,0,2626560,0
21:44:57.777,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.777,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.777,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.777,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.797,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.797,8888,58552,0,0,0,0,501219328,131072,0,2626560,0
21:44:57.797,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.797,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.797,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.797,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.817,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.817,8888,58552,0,0,0,0,490733568,131072,0,2626560,0
21:44:57.817,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.817,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.817,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.817,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.837,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.837,8888,58552,0,0,0,0,481296384,131072,0,2626560,0
21:44:57.837,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.837,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.837,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.837,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.858,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.858,8888,58552,0,0,0,0,471859200,131072,0,2626560,0
21:44:57.858,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.858,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.858,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.858,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.878,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.878,8888,58552,0,0,0,0,461373440,131072,0,2626560,0
21:44:57.878,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.878,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.878,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.878,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.898,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.898,8888,58552,0,0,0,0,451936256,131072,0,2626560,0
21:44:57.898,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.898,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.898,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.898,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.918,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.918,8888,58552,0,0,0,0,442499072,131072,0,2626560,0
21:44:57.918,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.918,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.918,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.918,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.938,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.938,8888,58552,0,0,0,0,432013312,131072,0,2626560,0
21:44:57.938,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.938,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.938,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.938,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.958,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.958,8888,58552,0,0,0,0,422576128,131072,0,2626560,0
21:44:57.958,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.958,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.958,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.958,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.978,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.978,8888,58552,0,0,0,0,413138944,131072,0,2626560,0
21:44:57.978,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.978,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.978,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.978,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.998,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:57.998,8888,58552,0,0,0,0,402653184,131072,0,2626560,0
21:44:57.998,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:57.998,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:57.998,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:57.998,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.018,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.018,8888,58552,0,0,0,0,393216000,131072,0,2626560,0
21:44:58.018,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.018,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.018,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.018,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.038,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.038,8888,58552,0,0,0,0,383778816,131072,0,2626560,0
21:44:58.038,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.038,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.038,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.038,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.058,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.058,8888,58552,0,0,0,0,373686272,131072,0,2626560,0
21:44:58.058,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.058,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.058,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.058,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.078,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.078,8888,58552,0,0,0,0,363855872,131072,0,2626560,0
21:44:58.078,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.078,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.078,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.078,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.099,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.099,8888,58552,0,0,0,0,354418688,131072,0,2626560,0
21:44:58.099,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.099,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.099,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.099,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.119,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.119,8888,58552,0,0,0,0,343932928,131072,0,2626560,0
21:44:58.119,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.119,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.119,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.119,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.139,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.139,8888,58552,0,0,0,0,334495744,131072,0,2626560,0
21:44:58.139,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.139,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.139,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.139,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.159,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.159,8888,58552,0,0,0,0,325058560,131072,0,2626560,0
21:44:58.159,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.159,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.159,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.159,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.179,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.179,8888,58552,0,0,0,0,314572800,131072,0,2626560,0
21:44:58.179,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.179,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.179,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.179,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.199,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.199,8888,58552,0,0,0,0,305135616,131072,0,2626560,0
21:44:58.199,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.199,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.199,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.199,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.219,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.219,8888,58552,0,0,0,0,295698432,131072,0,2626560,0
21:44:58.219,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.219,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.219,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.219,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.239,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.239,8888,58552,0,0,0,0,285212672,131072,0,2626560,0
21:44:58.239,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.239,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.239,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.239,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.260,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.260,8888,58552,0,0,0,0,275775488,131072,0,2626560,0
21:44:58.260,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.260,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.260,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.260,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.280,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.280,8888,58552,0,0,0,0,266338304,131072,0,2626560,0
21:44:58.280,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.280,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.280,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.280,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.300,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.300,8888,58552,0,0,0,0,255852544,131072,0,2626560,0
21:44:58.300,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.300,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.300,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.300,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.320,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.320,8888,58552,0,0,0,0,246415360,131072,0,2626560,0
21:44:58.320,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.320,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.320,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.320,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.340,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.340,8888,58552,0,0,0,0,236978176,131072,0,2626560,0
21:44:58.340,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.340,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.340,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.340,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.360,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.360,8888,58552,0,0,0,0,226492416,131072,0,2626560,0
21:44:58.360,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.360,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.360,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.360,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.380,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.380,8888,58552,0,0,0,0,217055232,131072,0,2626560,0
21:44:58.380,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.380,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.380,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.380,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.400,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.400,8888,58552,0,0,0,0,207618048,131072,0,2626560,0
21:44:58.400,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.400,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.400,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.400,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.420,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.420,8888,58552,0,0,0,0,198180864,131072,0,2626560,0
21:44:58.420,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.420,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.420,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.420,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.440,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.440,8888,58552,0,0,0,0,187695104,131072,0,2626560,0
21:44:58.440,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.440,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.440,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.440,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.460,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.460,8888,58552,0,0,0,0,178257920,131072,0,2626560,0
21:44:58.460,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.460,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.460,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.460,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.480,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.480,8888,58552,0,0,0,0,168820736,131072,0,2626560,0
21:44:58.480,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.480,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.480,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.480,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.500,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.500,8888,58552,0,0,0,0,158334976,131072,0,2626560,0
21:44:58.500,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.500,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.500,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.500,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.521,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.521,8888,58552,0,0,0,0,148897792,131072,0,2626560,0
21:44:58.521,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.521,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.521,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.521,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.541,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.541,8888,58552,0,0,0,0,138412032,131072,0,2626560,0
21:44:58.541,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.541,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.541,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.541,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.561,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.561,8888,58552,0,0,0,0,128974848,131072,0,2626560,0
21:44:58.561,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.561,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.561,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.561,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.581,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.581,8888,58552,0,0,0,0,119537664,131072,0,2626560,0
21:44:58.581,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.581,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.581,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.581,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.601,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.601,8888,58552,0,0,0,0,109051904,131072,0,2626560,0
21:44:58.601,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.601,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.601,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.601,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.621,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.621,8888,58552,0,0,0,0,99614720,131072,0,2626560,0
21:44:58.621,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.621,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.621,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.621,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.641,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.641,8888,58552,0,0,0,0,90177536,131072,0,2626560,0
21:44:58.641,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.641,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.641,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.641,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.661,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.661,8888,58552,0,0,0,0,80740352,131072,0,2626560,0
21:44:58.661,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.661,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.661,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.661,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.681,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.681,8888,58552,0,0,0,0,70254592,131072,0,2626560,0
21:44:58.681,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.681,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.681,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.681,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.701,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.701,8888,58552,0,0,0,0,60817408,131072,0,2626560,0
21:44:58.701,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.701,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.701,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.701,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.721,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.721,8888,58552,0,0,0,0,51380224,131072,0,2626560,0
21:44:58.721,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.721,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.721,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.721,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.742,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.742,8888,58552,0,0,0,0,40894464,131072,0,2626560,0
21:44:58.742,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.742,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.742,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.742,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.762,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.762,8888,58552,0,0,0,0,31457280,131072,0,2626560,0
21:44:58.762,34362,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.762,58552,8888,0,0,0,0,0,131072,0,2626560,0
21:44:58.762,5555,34362,0,0,0,0,0,131072,0,2626560,0
21:44:58.762,34360,5555,0,0,0,0,0,131072,0,2626560,0
21:44:58.782,5555,34360,0,0,0,0,0,131072,0,2626560,0
21:44:58.782,8888,58552,0,0,0,0,20971520,131072,0,2626560,0
