time,KB
20:50:18.643,46054912
20:50:18.645,46063064
20:50:18.647,46073048
20:50:18.649,46083096
20:50:18.651,46091864
20:50:18.653,46102480
20:50:18.655,46111476
20:50:18.658,46122068
20:50:18.660,46132396
20:50:18.662,46141808
20:50:18.665,46152392
20:50:18.667,46162504
20:50:18.669,46172384
20:50:18.671,46182688
20:50:18.673,46190880
20:50:18.675,46203260
20:50:18.677,46213520
20:50:18.680,46224304
20:50:18.682,46234256
20:50:18.684,46244784
20:50:18.686,46252228
20:50:18.689,46262120
20:50:18.691,46273064
20:50:18.693,46282824
20:50:18.695,46290924
20:50:18.697,46299908
20:50:18.699,46307284
20:50:18.702,46317012
20:50:18.704,46328940
20:50:18.706,46338348
20:50:18.708,46335492
20:50:18.710,46346740
20:50:18.713,46357108
20:50:18.715,46366356
20:50:18.717,46374964
20:50:18.719,46387352
20:50:18.722,46395200
20:50:18.724,46405184
20:50:18.726,46414980
20:50:18.728,46425852
20:50:18.730,46435324
20:50:18.733,46445852
20:50:18.735,46457176
20:50:18.737,46467376
20:50:18.739,46475792
20:50:18.742,46487080
20:50:18.744,46495132
20:50:18.746,46507152
20:50:18.749,46517232
20:50:18.751,46527504
20:50:18.753,46537548
20:50:18.755,46545368
20:50:18.757,46555888
20:50:18.759,46564720
20:50:18.761,46575016
20:50:18.763,46584648
20:50:18.765,46593160
20:50:18.768,46603048
20:50:18.770,46614392
20:50:18.772,46624216
20:50:18.774,46633912
20:50:18.776,46643576
20:50:18.778,46654672
20:50:18.781,46663792
20:50:18.783,46673328
20:50:18.785,46682832
20:50:18.787,46692936
20:50:18.790,46702760
20:50:18.792,46713128
20:50:18.794,46722336
20:50:18.796,46732640
20:50:18.798,46741912
20:50:18.800,46751032
20:50:18.803,46761592
20:50:18.805,46772016
20:50:18.807,46781968
20:50:18.809,46791924
20:50:18.811,46801164
20:50:18.814,46812356
20:50:18.816,46820996
20:50:18.818,46830380
20:50:18.821,46840144
20:50:18.823,46849616
20:50:18.825,46859640
20:50:18.827,46869304
20:50:18.829,46880560
20:50:18.831,46889808
20:50:18.833,46900112
20:50:18.836,46909080
20:50:18.838,46917592
20:50:18.840,46928024
20:50:18.842,46937720
20:50:18.844,46947600
20:50:18.847,46958632
20:50:18.849,46970408
20:50:18.851,46980040
20:50:18.853,46990152
20:50:18.856,46999336
20:50:18.858,47009092
20:50:18.860,47019844
20:50:18.862,47028364
20:50:18.865,47039940
20:50:18.867,47049188
20:50:18.869,47057892
20:50:18.871,47069628
20:50:18.873,47076572
20:50:18.876,47089108
20:50:18.878,47099156
20:50:18.880,47110188
20:50:18.883,47122024
20:50:18.885,47130764
20:50:18.887,47141508
20:50:18.889,47150292
20:50:18.891,47159076
20:50:18.894,47170372
20:50:18.896,47179620
20:50:18.898,47189564
20:50:18.900,47196036
20:50:18.902,47202328
20:50:18.904,47213424
20:50:18.907,47222416
20:50:18.909,47232260
20:50:18.911,47241932
20:50:18.913,47250508
20:50:18.915,47262308
20:50:18.918,47270812
20:50:18.920,47281276
20:50:18.922,47289828
20:50:18.924,47300636
20:50:18.926,47309788
20:50:18.928,47318980
20:50:18.931,47330276
20:50:18.933,47338692
20:50:18.935,47349540
20:50:18.937,47360572
20:50:18.940,47368764
20:50:18.942,47381356
20:50:18.944,47391756
20:50:18.946,47399916
20:50:18.949,47410128
20:50:18.951,47419728
20:50:18.953,47429744
20:50:18.955,47439152
20:50:18.957,47449424
20:50:18.960,47457744
20:50:18.962,47467856
20:50:18.964,47478256
20:50:18.966,47487312
20:50:18.969,47498480
20:50:18.971,47507728
20:50:18.973,47517040
20:50:18.976,47527632
20:50:18.978,47530800
20:50:18.980,47540752
20:50:18.982,47551112
20:50:18.985,47560584
20:50:18.987,47571336
20:50:18.989,47580228
20:50:18.991,47590212
20:50:18.993,47598948
20:50:18.996,47605396
20:50:18.998,47614676
20:50:19.000,47625172
20:50:19.003,47633908
20:50:19.005,47644552
20:50:19.007,47656276
20:50:19.009,47667572
20:50:19.012,47676596
20:50:19.014,47686484
20:50:19.016,47696052
20:50:19.018,47705844
20:50:19.020,47718152
20:50:19.022,47725192
20:50:19.025,47735368
20:50:19.027,47747136
20:50:19.029,47755268
20:50:19.031,47765516
20:50:19.034,47775972
20:50:19.036,47784164
20:50:19.038,47794308
20:50:19.040,47804028
20:50:19.042,47813692
20:50:19.044,47824532
20:50:19.046,47833780
20:50:19.049,47840908
20:50:19.051,47849228
20:50:19.053,47859172
20:50:19.055,47868836
20:50:19.057,47876700
20:50:19.059,47887332
20:50:19.061,47896992
20:50:19.063,47907552
20:50:19.066,47916064
20:50:19.068,47925768
20:50:19.070,47934400
20:50:19.072,47945888
20:50:19.074,47954908
20:50:19.077,47964764
20:50:19.079,47973588
20:50:19.081,47983092
20:50:19.083,47993428
20:50:19.085,48003788
20:50:19.087,48012748
20:50:19.089,48023384
20:50:19.092,48033016
20:50:19.094,48043472
20:50:19.096,48048388
20:50:19.098,48057516
20:50:19.100,48068236
20:50:19.103,48076736
20:50:19.105,48085552
20:50:19.107,48094152
20:50:19.109,48102536
20:50:19.111,48112184
20:50:19.113,48120876
20:50:19.116,48130380
20:50:19.118,48138828
20:50:19.120,48149380
20:50:19.122,48158668
20:50:19.124,48168140
20:50:19.127,48177100
20:50:19.129,48186980
20:50:19.131,48195524
20:50:19.133,48203628
20:50:19.135,48210916
20:50:19.137,48219124
20:50:19.139,48228044
20:50:19.141,48238380
20:50:19.144,48248068
20:50:19.146,48251740
20:50:19.148,48261156
20:50:19.150,48269796
20:50:19.152,48273536
20:50:19.154,48282552
20:50:19.156,48292892
20:50:19.158,48302908
20:50:19.161,48312664
20:50:19.163,48321624
20:50:19.165,48332528
20:50:19.167,48342380
20:50:19.170,48352644
20:50:19.172,48363348
20:50:19.174,48372900
20:50:19.176,48378824
20:50:19.179,48390976
20:50:19.181,48400856
20:50:19.183,48412248
20:50:19.186,48421248
20:50:19.188,48429504
20:50:19.190,48439200
20:50:19.192,48448928
20:50:19.194,48459664
20:50:19.196,48468520
20:50:19.199,48478912
20:50:19.201,48487808
20:50:19.203,48499768
20:50:19.205,48508440
20:50:19.208,48518304
20:50:19.210,48527328
20:50:19.212,48536448
20:50:19.214,48546656
20:50:19.216,48553632
20:50:19.218,48564096
20:50:19.221,48573528
20:50:19.223,48582008
20:50:19.225,48592664
20:50:19.227,48600432
20:50:19.229,48610064
20:50:19.231,48619400
20:50:19.233,48628488
20:50:19.235,48639936
20:50:19.238,48649700
20:50:19.240,48658620
20:50:19.242,48667388
20:50:19.244,48679532
20:50:19.246,48689580
20:50:19.249,48699028
20:50:19.251,48707860
20:50:19.253,48715572
20:50:19.255,48725844
20:50:19.257,48733780
20:50:19.259,48744628
20:50:19.262,48753124
20:50:19.264,48763676
20:50:19.266,48771164
20:50:19.268,48780988
20:50:19.270,48789084
20:50:19.272,48799124
20:50:19.274,48805236
20:50:19.276,48815416
20:50:19.278,48823316
20:50:19.280,48825132
20:50:19.283,48835532
20:50:19.285,48844292
20:50:19.287,48855252
20:50:19.289,48864244
20:50:19.292,48872756
20:50:19.294,48881164
20:50:19.296,48888680
20:50:19.298,48899936
20:50:19.300,48908736
20:50:19.302,48918904
20:50:19.305,48927384
20:50:19.307,48936816
20:50:19.309,48944072
20:50:19.311,48954464
20:50:19.313,48964440
20:50:19.316,48973144
20:50:19.318,48981976
20:50:19.320,48990736
20:50:19.322,49000528
20:50:19.324,49010960
20:50:19.326,49018216
20:50:19.329,49027752
20:50:19.331,49036480
20:50:19.333,49046592
20:50:19.335,49055236
20:50:19.337,49063900
20:50:19.339,49075548
20:50:19.341,49084028
20:50:19.344,49093136
20:50:19.346,49102568
20:50:19.348,49110184
20:50:19.350,49121064
20:50:19.352,49131180
20:50:19.354,49140372
20:50:19.356,49147668
20:50:19.358,49157012
20:50:19.361,49164084
20:50:19.363,49175980
20:50:19.365,49183180
20:50:19.367,49194124
20:50:19.369,49203212
20:50:19.372,49212844
20:50:19.374,49221340
20:50:19.376,49230740
20:50:19.378,49239468
20:50:19.381,49247724
20:50:19.383,49257580
20:50:19.385,49264484
20:50:19.387,49274180
20:50:19.389,49283388
20:50:19.392,49291612
20:50:19.394,49300860
20:50:19.397,49311316
20:50:19.399,49321868
20:50:19.401,49330288
20:50:19.404,49341256
20:50:19.406,49350408
20:50:19.408,49360008
20:50:19.410,49370272
20:50:19.413,49372792
20:50:19.415,49378712
20:50:19.417,49387928
20:50:19.419,49395472
20:50:19.421,49406480
20:50:19.424,49416072
20:50:19.426,49424776
20:50:19.428,49435624
20:50:19.430,49445472
20:50:19.432,49452384
20:50:19.435,49463328
20:50:19.437,49472024
20:50:19.439,49481872
